,Date,recession,debt,color,stocks,restaurant,portfolio,inflation,housing,dow jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,ring,wall street,banks,greed,bribery,insider trading,bankruptcy,recession.1,debt.1,color.1,stocks.1,restaurant.1,portfolio.1,inflation.1,housing.1,dow jones.1,revenue.1,economics.1,credit.1,markets.1,return.1,unemployment.1,money.1,religion.1,cancer.1,growth.1,investment.1,hedge.1,marriage.1,bonds.1,derivatives.1,headlines.1,profit.1,society.1,ring.1,wall street.1,banks.1,greed.1,bribery.1,insider trading.1,bankruptcy.1
143,3/12/17,1.0,8.0,61.0,6.0,72.0,3.0,5.0,41.0,10.0,19.0,2.0,86.0,2.0,18.0,7.0,76.0,10.0,46.0,17.0,10.0,3.0,19.0,7.0,8.0,18.0,83.0,43.0,63.0,9.0,28.0,1.0,3.0,2.0,60.0,5.0,52.0,37.0,30.0,62.0,2.0,3.0,36.0,5.0,9.0,8.0,64.0,8.0,56.0,9.0,15.0,3.0,11.0,2.0,3.0,1.0,3.0,1.0,5.0,43.0,20.0,15.0,24.0,21.0,26.0,3.0,6.0,6.0,27.0
144,3/19/17,1.0,8.0,60.0,6.0,72.0,3.0,5.0,42.0,13.0,19.0,3.0,84.0,2.0,16.0,7.0,77.0,11.0,47.0,18.0,10.0,4.0,19.0,8.0,10.0,19.0,90.0,45.0,63.0,11.0,26.0,1.0,2.0,2.0,60.0,5.0,32.0,32.0,34.0,55.0,2.0,5.0,37.0,12.0,11.0,10.0,62.0,10.0,34.0,11.0,14.0,3.0,15.0,4.0,2.0,1.0,2.0,1.0,5.0,29.0,29.0,21.0,32.0,33.0,21.0,2.0,5.0,6.0,45.0
145,3/26/17,1.0,8.0,61.0,6.0,74.0,3.0,5.0,45.0,13.0,19.0,3.0,86.0,2.0,17.0,6.0,79.0,11.0,46.0,19.0,10.0,4.0,19.0,8.0,9.0,18.0,93.0,46.0,63.0,10.0,28.0,1.0,2.0,2.0,64.0,5.0,24.0,41.0,38.0,71.0,4.0,5.0,35.0,5.0,10.0,13.0,70.0,10.0,24.0,11.0,12.0,4.0,13.0,3.0,2.0,1.0,3.0,1.0,0.0,29.0,24.0,15.0,19.0,26.0,27.0,0.0,5.0,3.0,50.0
146,4/2/17,1.0,8.0,60.0,6.0,74.0,3.0,5.0,45.0,11.0,20.0,3.0,88.0,2.0,17.0,7.0,77.0,11.0,47.0,18.0,11.0,4.0,18.0,8.0,9.0,20.0,91.0,45.0,65.0,10.0,28.0,1.0,2.0,2.0,65.0,8.0,22.0,29.0,31.0,59.0,2.0,3.0,28.0,6.0,16.0,7.0,81.0,11.0,31.0,14.0,12.0,4.0,11.0,3.0,3.0,1.0,3.0,1.0,10.0,31.0,41.0,22.0,22.0,31.0,21.0,2.0,5.0,11.0,39.0
147,4/9/17,1.0,7.0,62.0,6.0,75.0,3.0,5.0,43.0,10.0,22.0,3.0,88.0,2.0,19.0,7.0,80.0,11.0,46.0,18.0,10.0,4.0,18.0,8.0,8.0,22.0,87.0,43.0,70.0,9.0,35.0,1.0,2.0,2.0,66.0,5.0,32.0,34.0,42.0,65.0,2.0,5.0,34.0,8.0,11.0,8.0,81.0,7.0,32.0,13.0,14.0,3.0,12.0,3.0,2.0,1.0,3.0,1.0,5.0,40.0,24.0,19.0,23.0,23.0,40.0,2.0,7.0,2.0,38.0
148,4/16/17,1.0,8.0,61.0,6.0,72.0,3.0,5.0,44.0,10.0,22.0,3.0,87.0,2.0,19.0,7.0,81.0,12.0,45.0,18.0,10.0,4.0,19.0,8.0,9.0,21.0,87.0,44.0,63.0,8.0,28.0,1.0,2.0,2.0,65.0,3.0,28.0,37.0,32.0,56.0,5.0,3.0,38.0,4.0,16.0,6.0,63.0,16.0,36.0,11.0,14.0,3.0,13.0,3.0,3.0,1.0,3.0,1.0,0.0,45.0,29.0,11.0,16.0,21.0,18.0,2.0,2.0,7.0,32.0
149,4/23/17,1.0,8.0,61.0,6.0,72.0,3.0,6.0,45.0,13.0,19.0,3.0,83.0,2.0,15.0,7.0,82.0,11.0,50.0,21.0,11.0,4.0,19.0,8.0,10.0,21.0,92.0,47.0,63.0,10.0,26.0,1.0,2.0,2.0,65.0,6.0,35.0,36.0,27.0,75.0,5.0,4.0,39.0,9.0,14.0,7.0,62.0,14.0,27.0,16.0,16.0,3.0,16.0,3.0,2.0,1.0,3.0,1.0,11.0,26.0,45.0,19.0,22.0,24.0,22.0,2.0,2.0,7.0,29.0
150,4/30/17,1.0,8.0,60.0,6.0,75.0,3.0,6.0,46.0,10.0,17.0,3.0,87.0,2.0,14.0,6.0,82.0,11.0,49.0,19.0,10.0,4.0,20.0,8.0,10.0,19.0,91.0,47.0,66.0,9.0,27.0,1.0,2.0,2.0,68.0,7.0,34.0,32.0,21.0,67.0,4.0,3.0,39.0,7.0,13.0,11.0,68.0,12.0,28.0,11.0,13.0,3.0,13.0,3.0,2.0,1.0,3.0,2.0,11.0,26.0,34.0,20.0,16.0,25.0,24.0,2.0,6.0,5.0,37.0
151,5/7/17,1.0,7.0,61.0,6.0,81.0,3.0,6.0,43.0,10.0,16.0,3.0,85.0,2.0,14.0,6.0,80.0,11.0,47.0,18.0,10.0,4.0,19.0,8.0,10.0,20.0,87.0,45.0,68.0,9.0,26.0,1.0,2.0,2.0,67.0,5.0,24.0,33.0,30.0,63.0,5.0,6.0,32.0,4.0,11.0,8.0,84.0,12.0,30.0,10.0,19.0,2.0,16.0,4.0,3.0,1.0,3.0,1.0,5.0,31.0,19.0,18.0,26.0,26.0,19.0,0.0,5.0,2.0,28.0
152,5/14/17,1.0,7.0,57.0,5.0,78.0,2.0,5.0,41.0,14.0,14.0,2.0,84.0,2.0,14.0,6.0,78.0,10.0,45.0,16.0,9.0,4.0,18.0,7.0,7.0,23.0,74.0,41.0,63.0,9.0,26.0,1.0,2.0,2.0,63.0,6.0,29.0,29.0,34.0,60.0,1.0,5.0,35.0,15.0,10.0,3.0,57.0,13.0,17.0,9.0,14.0,2.0,13.0,3.0,2.0,1.0,3.0,1.0,6.0,36.0,18.0,11.0,15.0,31.0,14.0,2.0,4.0,8.0,47.0
153,5/21/17,1.0,6.0,57.0,5.0,74.0,2.0,4.0,40.0,12.0,13.0,2.0,84.0,2.0,15.0,6.0,80.0,11.0,46.0,16.0,9.0,4.0,19.0,7.0,6.0,21.0,71.0,41.0,63.0,9.0,27.0,1.0,1.0,2.0,63.0,4.0,23.0,51.0,28.0,63.0,2.0,4.0,40.0,4.0,14.0,5.0,64.0,6.0,26.0,8.0,15.0,3.0,11.0,3.0,3.0,1.0,4.0,1.0,12.0,18.0,30.0,13.0,18.0,18.0,18.0,2.0,3.0,8.0,41.0
154,5/28/17,0.0,6.0,55.0,5.0,78.0,2.0,4.0,40.0,10.0,12.0,2.0,88.0,2.0,14.0,6.0,80.0,9.0,44.0,15.0,8.0,4.0,19.0,7.0,5.0,20.0,70.0,38.0,64.0,9.0,33.0,1.0,2.0,1.0,56.0,4.0,23.0,40.0,24.0,65.0,2.0,3.0,35.0,4.0,10.0,8.0,86.0,9.0,24.0,12.0,13.0,3.0,15.0,3.0,3.0,1.0,3.0,1.0,0.0,49.0,26.0,19.0,20.0,19.0,27.0,2.0,3.0,6.0,27.0
155,6/4/17,1.0,6.0,57.0,5.0,77.0,2.0,4.0,42.0,11.0,14.0,2.0,91.0,2.0,13.0,6.0,80.0,9.0,46.0,15.0,9.0,4.0,18.0,6.0,5.0,21.0,76.0,40.0,65.0,8.0,31.0,1.0,2.0,2.0,60.0,7.0,25.0,26.0,34.0,65.0,5.0,3.0,32.0,5.0,14.0,5.0,73.0,11.0,19.0,8.0,17.0,2.0,13.0,2.0,2.0,1.0,3.0,2.0,0.0,46.0,37.0,21.0,21.0,14.0,29.0,2.0,3.0,7.0,34.0
156,6/11/17,0.0,6.0,55.0,5.0,80.0,2.0,4.0,42.0,11.0,14.0,1.0,90.0,2.0,13.0,6.0,80.0,8.0,45.0,15.0,9.0,4.0,19.0,6.0,5.0,22.0,73.0,38.0,64.0,8.0,32.0,1.0,2.0,2.0,64.0,3.0,29.0,34.0,33.0,68.0,2.0,5.0,44.0,9.0,11.0,4.0,67.0,9.0,28.0,10.0,13.0,2.0,14.0,3.0,2.0,1.0,3.0,1.0,0.0,21.0,25.0,20.0,28.0,17.0,37.0,2.0,3.0,3.0,42.0
157,6/18/17,0.0,7.0,54.0,6.0,81.0,2.0,4.0,42.0,11.0,14.0,1.0,88.0,2.0,12.0,6.0,86.0,8.0,48.0,15.0,9.0,4.0,19.0,6.0,4.0,20.0,73.0,40.0,65.0,8.0,35.0,1.0,2.0,2.0,61.0,10.0,31.0,40.0,30.0,61.0,1.0,4.0,41.0,5.0,9.0,7.0,65.0,5.0,28.0,8.0,19.0,2.0,13.0,3.0,3.0,1.0,3.0,1.0,6.0,33.0,27.0,14.0,18.0,18.0,30.0,0.0,5.0,3.0,32.0
158,6/25/17,0.0,6.0,55.0,5.0,83.0,2.0,4.0,41.0,12.0,13.0,1.0,94.0,2.0,13.0,7.0,81.0,8.0,48.0,15.0,9.0,4.0,20.0,6.0,5.0,20.0,72.0,37.0,66.0,9.0,36.0,1.0,2.0,1.0,63.0,7.0,21.0,33.0,29.0,65.0,2.0,3.0,39.0,3.0,7.0,6.0,75.0,11.0,41.0,11.0,16.0,2.0,11.0,3.0,3.0,1.0,4.0,1.0,14.0,21.0,21.0,16.0,19.0,24.0,50.0,4.0,6.0,5.0,32.0
159,7/2/17,0.0,6.0,54.0,5.0,87.0,2.0,4.0,39.0,9.0,11.0,1.0,96.0,3.0,12.0,7.0,80.0,8.0,45.0,14.0,8.0,4.0,19.0,7.0,4.0,19.0,68.0,37.0,69.0,8.0,34.0,1.0,2.0,1.0,56.0,9.0,19.0,31.0,28.0,66.0,2.0,6.0,24.0,6.0,12.0,4.0,66.0,6.0,37.0,12.0,15.0,3.0,12.0,3.0,3.0,1.0,2.0,1.0,0.0,19.0,35.0,15.0,20.0,22.0,27.0,0.0,5.0,5.0,22.0
160,7/9/17,0.0,7.0,54.0,5.0,85.0,2.0,4.0,43.0,11.0,14.0,1.0,96.0,2.0,13.0,7.0,81.0,8.0,49.0,15.0,10.0,4.0,19.0,7.0,4.0,19.0,75.0,38.0,68.0,8.0,32.0,1.0,1.0,2.0,64.0,9.0,23.0,31.0,31.0,65.0,2.0,4.0,35.0,4.0,15.0,2.0,87.0,7.0,19.0,5.0,13.0,1.0,17.0,3.0,2.0,1.0,3.0,2.0,8.0,30.0,38.0,17.0,17.0,23.0,25.0,0.0,5.0,7.0,43.0
161,7/16/17,0.0,7.0,56.0,5.0,86.0,2.0,4.0,43.0,11.0,14.0,1.0,93.0,2.0,13.0,6.0,82.0,8.0,52.0,15.0,10.0,4.0,19.0,6.0,5.0,21.0,76.0,38.0,66.0,8.0,31.0,1.0,2.0,2.0,60.0,5.0,25.0,36.0,21.0,68.0,2.0,3.0,40.0,4.0,7.0,6.0,75.0,13.0,34.0,13.0,19.0,2.0,14.0,3.0,3.0,1.0,3.0,1.0,0.0,37.0,52.0,10.0,22.0,20.0,26.0,0.0,0.0,7.0,38.0
162,7/23/17,0.0,7.0,56.0,6.0,87.0,2.0,3.0,42.0,11.0,14.0,1.0,91.0,2.0,13.0,6.0,81.0,8.0,48.0,15.0,9.0,4.0,19.0,6.0,4.0,22.0,76.0,39.0,65.0,9.0,36.0,1.0,1.0,2.0,60.0,6.0,38.0,30.0,35.0,66.0,8.0,1.0,41.0,3.0,8.0,3.0,52.0,9.0,27.0,4.0,17.0,2.0,15.0,3.0,3.0,1.0,4.0,1.0,7.0,26.0,47.0,18.0,31.0,30.0,33.0,2.0,3.0,3.0,31.0
163,7/30/17,0.0,8.0,55.0,6.0,85.0,2.0,4.0,43.0,14.0,13.0,1.0,96.0,2.0,12.0,6.0,84.0,7.0,46.0,15.0,10.0,4.0,19.0,6.0,4.0,20.0,72.0,38.0,69.0,9.0,36.0,1.0,2.0,2.0,57.0,7.0,61.0,42.0,25.0,86.0,2.0,4.0,27.0,6.0,18.0,8.0,77.0,14.0,29.0,13.0,16.0,3.0,12.0,3.0,3.0,2.0,3.0,1.0,0.0,36.0,32.0,13.0,28.0,11.0,39.0,0.0,5.0,6.0,27.0
164,8/6/17,0.0,7.0,56.0,5.0,83.0,2.0,4.0,43.0,13.0,12.0,1.0,93.0,2.0,12.0,6.0,78.0,7.0,47.0,15.0,9.0,4.0,19.0,7.0,4.0,22.0,74.0,38.0,67.0,8.0,31.0,1.0,1.0,2.0,58.0,5.0,33.0,19.0,39.0,76.0,3.0,6.0,38.0,9.0,11.0,2.0,72.0,13.0,38.0,9.0,16.0,3.0,16.0,3.0,3.0,1.0,2.0,1.0,7.0,36.0,22.0,16.0,18.0,20.0,30.0,2.0,3.0,6.0,24.0
165,8/13/17,0.0,6.0,56.0,5.0,80.0,2.0,3.0,42.0,13.0,13.0,2.0,89.0,2.0,12.0,6.0,78.0,8.0,44.0,15.0,9.0,4.0,18.0,6.0,4.0,24.0,68.0,40.0,67.0,9.0,36.0,1.0,1.0,2.0,55.0,2.0,27.0,38.0,29.0,70.0,3.0,1.0,32.0,6.0,8.0,2.0,71.0,8.0,25.0,7.0,14.0,2.0,10.0,3.0,2.0,1.0,3.0,1.0,11.0,28.0,21.0,15.0,28.0,18.0,38.0,4.0,0.0,3.0,25.0
166,8/20/17,0.0,7.0,54.0,5.0,76.0,2.0,3.0,39.0,12.0,12.0,2.0,83.0,2.0,12.0,6.0,76.0,9.0,44.0,15.0,8.0,4.0,17.0,6.0,6.0,23.0,67.0,39.0,65.0,8.0,34.0,1.0,1.0,2.0,54.0,6.0,33.0,37.0,16.0,60.0,2.0,0.0,28.0,4.0,8.0,7.0,66.0,8.0,40.0,8.0,16.0,3.0,11.0,2.0,2.0,1.0,3.0,1.0,7.0,30.0,34.0,12.0,29.0,21.0,27.0,0.0,3.0,9.0,25.0
167,8/27/17,0.0,6.0,54.0,5.0,71.0,2.0,4.0,40.0,10.0,13.0,3.0,86.0,2.0,12.0,6.0,87.0,10.0,44.0,16.0,9.0,3.0,17.0,7.0,7.0,23.0,74.0,44.0,65.0,8.0,32.0,1.0,2.0,2.0,53.0,4.0,28.0,31.0,18.0,60.0,2.0,4.0,28.0,7.0,10.0,7.0,57.0,12.0,32.0,11.0,22.0,2.0,11.0,3.0,2.0,1.0,4.0,1.0,0.0,6.0,19.0,15.0,20.0,23.0,27.0,4.0,0.0,3.0,24.0
168,9/3/17,0.0,7.0,54.0,5.0,69.0,2.0,4.0,35.0,9.0,12.0,3.0,87.0,2.0,12.0,6.0,77.0,10.0,43.0,16.0,9.0,4.0,17.0,7.0,8.0,23.0,70.0,44.0,61.0,8.0,31.0,1.0,2.0,3.0,49.0,5.0,32.0,23.0,20.0,62.0,1.0,3.0,28.0,5.0,5.0,4.0,55.0,14.0,38.0,11.0,11.0,2.0,12.0,2.0,2.0,1.0,2.0,1.0,0.0,49.0,18.0,16.0,22.0,17.0,23.0,0.0,0.0,3.0,27.0
169,9/10/17,0.0,7.0,58.0,5.0,71.0,3.0,4.0,37.0,11.0,15.0,3.0,100.0,2.0,13.0,6.0,80.0,11.0,45.0,17.0,10.0,4.0,18.0,8.0,10.0,23.0,78.0,46.0,61.0,8.0,28.0,1.0,2.0,3.0,56.0,2.0,27.0,26.0,21.0,58.0,1.0,2.0,24.0,4.0,7.0,10.0,100.0,8.0,35.0,5.0,16.0,2.0,10.0,2.0,3.0,1.0,2.0,1.0,0.0,38.0,13.0,23.0,30.0,20.0,30.0,4.0,0.0,8.0,26.0
170,9/17/17,1.0,7.0,59.0,5.0,70.0,2.0,5.0,38.0,11.0,15.0,3.0,91.0,2.0,13.0,6.0,79.0,12.0,48.0,18.0,10.0,4.0,19.0,9.0,12.0,24.0,85.0,48.0,65.0,9.0,31.0,1.0,2.0,2.0,82.0,4.0,28.0,33.0,27.0,71.0,3.0,5.0,32.0,4.0,9.0,6.0,71.0,13.0,31.0,14.0,16.0,4.0,11.0,3.0,2.0,1.0,3.0,1.0,0.0,33.0,23.0,14.0,22.0,36.0,26.0,2.0,3.0,6.0,44.0
171,9/24/17,1.0,8.0,59.0,5.0,71.0,3.0,5.0,38.0,10.0,15.0,3.0,90.0,2.0,14.0,6.0,79.0,12.0,50.0,18.0,10.0,4.0,18.0,9.0,14.0,25.0,88.0,46.0,64.0,9.0,30.0,1.0,8.0,3.0,63.0,4.0,28.0,40.0,28.0,69.0,2.0,3.0,34.0,5.0,13.0,12.0,78.0,12.0,20.0,5.0,18.0,2.0,11.0,2.0,3.0,1.0,3.0,1.0,0.0,51.0,47.0,19.0,27.0,24.0,30.0,0.0,16.0,4.0,34.0
172,10/1/17,1.0,8.0,60.0,9.0,71.0,3.0,5.0,37.0,11.0,16.0,3.0,91.0,2.0,13.0,6.0,77.0,12.0,55.0,18.0,10.0,4.0,18.0,9.0,15.0,27.0,85.0,45.0,62.0,10.0,28.0,1.0,3.0,2.0,59.0,2.0,25.0,46.0,39.0,63.0,0.0,4.0,32.0,5.0,9.0,7.0,69.0,8.0,40.0,11.0,17.0,3.0,15.0,3.0,3.0,1.0,2.0,1.0,7.0,59.0,26.0,16.0,21.0,24.0,24.0,0.0,7.0,0.0,36.0
173,10/8/17,1.0,8.0,63.0,7.0,74.0,3.0,5.0,37.0,10.0,16.0,3.0,90.0,2.0,14.0,6.0,76.0,11.0,54.0,19.0,10.0,4.0,19.0,8.0,13.0,24.0,86.0,45.0,66.0,9.0,32.0,1.0,2.0,2.0,56.0,6.0,21.0,35.0,33.0,76.0,3.0,8.0,34.0,2.0,9.0,9.0,63.0,13.0,43.0,7.0,13.0,3.0,17.0,3.0,2.0,1.0,3.0,1.0,10.0,36.0,16.0,18.0,21.0,29.0,25.0,2.0,6.0,3.0,38.0
174,10/15/17,1.0,8.0,61.0,6.0,73.0,3.0,5.0,38.0,13.0,17.0,3.0,87.0,2.0,14.0,6.0,76.0,12.0,53.0,19.0,10.0,4.0,18.0,8.0,15.0,23.0,89.0,48.0,67.0,8.0,28.0,1.0,5.0,2.0,59.0,2.0,25.0,56.0,27.0,64.0,2.0,2.0,39.0,5.0,14.0,3.0,65.0,10.0,44.0,13.0,19.0,4.0,17.0,4.0,3.0,1.0,3.0,1.0,7.0,38.0,28.0,13.0,32.0,23.0,19.0,0.0,9.0,6.0,34.0
175,10/22/17,1.0,7.0,60.0,6.0,70.0,3.0,5.0,37.0,13.0,16.0,3.0,85.0,2.0,14.0,6.0,79.0,12.0,51.0,19.0,11.0,4.0,18.0,9.0,13.0,23.0,90.0,47.0,68.0,9.0,26.0,1.0,3.0,2.0,57.0,5.0,20.0,30.0,32.0,74.0,2.0,3.0,37.0,9.0,12.0,7.0,63.0,13.0,46.0,8.0,15.0,4.0,14.0,3.0,3.0,1.0,3.0,1.0,0.0,35.0,46.0,20.0,30.0,27.0,15.0,4.0,6.0,3.0,28.0
176,10/29/17,1.0,7.0,58.0,6.0,69.0,3.0,5.0,36.0,11.0,16.0,3.0,91.0,2.0,14.0,6.0,78.0,12.0,47.0,19.0,11.0,4.0,18.0,9.0,12.0,26.0,90.0,45.0,71.0,9.0,25.0,1.0,2.0,2.0,56.0,7.0,33.0,32.0,29.0,60.0,6.0,5.0,31.0,4.0,13.0,5.0,73.0,10.0,38.0,12.0,13.0,3.0,12.0,3.0,3.0,0.0,3.0,1.0,7.0,30.0,37.0,22.0,27.0,27.0,24.0,2.0,3.0,3.0,28.0
177,11/5/17,1.0,7.0,60.0,7.0,71.0,3.0,5.0,37.0,11.0,15.0,3.0,89.0,2.0,14.0,6.0,78.0,11.0,47.0,19.0,10.0,3.0,18.0,9.0,12.0,25.0,88.0,46.0,70.0,8.0,34.0,1.0,3.0,2.0,53.0,5.0,25.0,36.0,28.0,54.0,4.0,4.0,31.0,6.0,9.0,3.0,82.0,10.0,32.0,12.0,11.0,2.0,12.0,3.0,2.0,1.0,4.0,2.0,0.0,23.0,20.0,13.0,24.0,21.0,22.0,0.0,9.0,0.0,23.0
178,11/12/17,1.0,7.0,61.0,7.0,70.0,3.0,6.0,37.0,12.0,16.0,3.0,88.0,2.0,14.0,6.0,80.0,13.0,47.0,19.0,10.0,3.0,19.0,9.0,13.0,23.0,89.0,47.0,72.0,8.0,26.0,1.0,3.0,2.0,57.0,6.0,37.0,34.0,27.0,58.0,5.0,3.0,26.0,3.0,8.0,6.0,84.0,17.0,54.0,8.0,16.0,3.0,11.0,4.0,3.0,1.0,3.0,2.0,0.0,37.0,41.0,29.0,25.0,22.0,20.0,0.0,6.0,3.0,36.0
179,11/19/17,0.0,6.0,56.0,5.0,72.0,2.0,5.0,27.0,9.0,11.0,2.0,84.0,2.0,13.0,5.0,73.0,11.0,41.0,14.0,8.0,3.0,15.0,6.0,6.0,22.0,68.0,39.0,83.0,7.0,27.0,1.0,2.0,2.0,42.0,3.0,17.0,40.0,22.0,65.0,3.0,4.0,29.0,2.0,7.0,3.0,63.0,9.0,35.0,7.0,15.0,4.0,12.0,3.0,2.0,1.0,3.0,1.0,0.0,35.0,43.0,13.0,36.0,19.0,17.0,2.0,7.0,3.0,14.0
180,11/26/17,1.0,8.0,60.0,8.0,65.0,3.0,6.0,37.0,16.0,15.0,3.0,92.0,2.0,15.0,7.0,84.0,14.0,46.0,19.0,11.0,4.0,18.0,9.0,10.0,24.0,93.0,46.0,93.0,8.0,29.0,1.0,2.0,2.0,54.0,10.0,38.0,40.0,49.0,63.0,5.0,6.0,32.0,9.0,11.0,8.0,72.0,21.0,48.0,10.0,18.0,5.0,12.0,3.0,3.0,1.0,3.0,2.0,7.0,57.0,27.0,25.0,47.0,18.0,25.0,2.0,3.0,4.0,42.0
181,12/3/17,1.0,8.0,60.0,8.0,67.0,3.0,6.0,35.0,14.0,15.0,3.0,89.0,2.0,15.0,7.0,84.0,13.0,46.0,20.0,11.0,3.0,18.0,9.0,11.0,26.0,95.0,47.0,80.0,9.0,25.0,1.0,2.0,2.0,56.0,3.0,31.0,41.0,59.0,62.0,3.0,4.0,38.0,6.0,8.0,7.0,72.0,16.0,36.0,9.0,17.0,5.0,12.0,3.0,3.0,1.0,4.0,1.0,0.0,22.0,22.0,16.0,29.0,21.0,21.0,2.0,7.0,4.0,37.0
182,12/10/17,1.0,7.0,57.0,8.0,69.0,3.0,6.0,34.0,13.0,14.0,3.0,90.0,2.0,16.0,7.0,86.0,14.0,46.0,19.0,11.0,3.0,17.0,9.0,12.0,26.0,89.0,47.0,83.0,8.0,26.0,1.0,2.0,2.0,53.0,2.0,27.0,28.0,48.0,62.0,2.0,3.0,29.0,7.0,9.0,8.0,78.0,8.0,62.0,11.0,17.0,3.0,12.0,4.0,3.0,1.0,3.0,2.0,10.0,48.0,31.0,16.0,22.0,25.0,34.0,2.0,5.0,3.0,41.0
183,12/17/17,1.0,7.0,55.0,8.0,75.0,2.0,5.0,31.0,17.0,12.0,2.0,93.0,2.0,15.0,7.0,86.0,11.0,42.0,16.0,10.0,3.0,16.0,7.0,7.0,25.0,72.0,42.0,86.0,8.0,26.0,1.0,3.0,4.0,45.0,4.0,21.0,32.0,38.0,77.0,7.0,4.0,31.0,7.0,5.0,7.0,73.0,14.0,48.0,9.0,17.0,2.0,11.0,3.0,3.0,1.0,2.0,1.0,0.0,44.0,41.0,15.0,27.0,25.0,40.0,2.0,10.0,5.0,28.0
184,12/24/17,0.0,5.0,54.0,8.0,86.0,2.0,4.0,30.0,11.0,10.0,1.0,86.0,2.0,17.0,7.0,100.0,9.0,40.0,13.0,8.0,3.0,17.0,5.0,3.0,22.0,57.0,37.0,90.0,8.0,27.0,1.0,1.0,2.0,41.0,3.0,26.0,32.0,39.0,95.0,0.0,5.0,22.0,3.0,7.0,4.0,73.0,10.0,50.0,14.0,22.0,3.0,13.0,3.0,3.0,1.0,3.0,1.0,9.0,18.0,18.0,12.0,36.0,11.0,12.0,0.0,6.0,4.0,39.0
185,12/31/17,0.0,6.0,55.0,10.0,74.0,3.0,4.0,36.0,14.0,11.0,2.0,94.0,2.0,17.0,9.0,99.0,9.0,44.0,16.0,10.0,3.0,17.0,6.0,3.0,23.0,70.0,39.0,82.0,8.0,27.0,1.0,1.0,2.0,50.0,5.0,19.0,40.0,62.0,63.0,5.0,3.0,30.0,11.0,11.0,5.0,68.0,17.0,35.0,12.0,18.0,3.0,10.0,3.0,2.0,1.0,3.0,1.0,0.0,36.0,29.0,10.0,43.0,24.0,23.0,0.0,3.0,3.0,10.0
186,1/7/18,1.0,7.0,58.0,9.0,71.0,3.0,5.0,40.0,16.0,14.0,3.0,89.0,2.0,16.0,9.0,96.0,11.0,45.0,18.0,10.0,3.0,18.0,7.0,7.0,23.0,82.0,43.0,73.0,9.0,30.0,1.0,1.0,2.0,54.0,2.0,22.0,33.0,45.0,66.0,3.0,3.0,27.0,7.0,15.0,11.0,71.0,7.0,52.0,15.0,21.0,2.0,10.0,3.0,3.0,1.0,4.0,1.0,7.0,34.0,27.0,13.0,27.0,36.0,31.0,2.0,6.0,9.0,31.0
187,1/14/18,1.0,7.0,58.0,8.0,77.0,3.0,5.0,39.0,19.0,15.0,3.0,89.0,2.0,16.0,9.0,88.0,10.0,45.0,18.0,10.0,3.0,17.0,7.0,8.0,25.0,81.0,44.0,69.0,9.0,32.0,1.0,2.0,2.0,51.0,6.0,21.0,33.0,50.0,75.0,2.0,5.0,32.0,12.0,9.0,8.0,64.0,12.0,36.0,19.0,21.0,4.0,11.0,4.0,2.0,1.0,2.0,1.0,7.0,27.0,50.0,13.0,19.0,27.0,27.0,0.0,3.0,0.0,28.0
188,1/21/18,1.0,7.0,59.0,9.0,78.0,3.0,5.0,41.0,19.0,17.0,3.0,90.0,2.0,19.0,9.0,87.0,11.0,48.0,20.0,11.0,3.0,18.0,9.0,10.0,26.0,95.0,49.0,73.0,8.0,28.0,1.0,2.0,2.0,59.0,3.0,17.0,43.0,52.0,78.0,2.0,3.0,35.0,8.0,15.0,17.0,72.0,11.0,48.0,20.0,21.0,4.0,13.0,4.0,3.0,1.0,3.0,2.0,7.0,43.0,59.0,27.0,34.0,23.0,20.0,0.0,3.0,3.0,33.0
189,1/28/18,1.0,8.0,58.0,9.0,73.0,3.0,6.0,42.0,29.0,20.0,3.0,93.0,2.0,22.0,9.0,90.0,11.0,48.0,20.0,11.0,4.0,18.0,9.0,10.0,25.0,94.0,49.0,73.0,11.0,28.0,1.0,2.0,2.0,58.0,5.0,15.0,43.0,56.0,69.0,6.0,9.0,40.0,25.0,9.0,11.0,72.0,15.0,48.0,13.0,23.0,5.0,14.0,4.0,3.0,1.0,3.0,2.0,7.0,44.0,34.0,22.0,19.0,29.0,34.0,0.0,3.0,5.0,36.0
190,2/4/18,1.0,8.0,60.0,11.0,71.0,3.0,7.0,42.0,100.0,20.0,3.0,93.0,3.0,21.0,8.0,89.0,11.0,53.0,20.0,11.0,4.0,18.0,10.0,11.0,26.0,96.0,45.0,79.0,11.0,26.0,1.0,2.0,2.0,56.0,16.0,35.0,31.0,75.0,63.0,6.0,8.0,39.0,100.0,11.0,9.0,61.0,25.0,49.0,9.0,18.0,4.0,24.0,4.0,3.0,1.0,3.0,2.0,7.0,46.0,43.0,6.0,38.0,26.0,22.0,3.0,3.0,3.0,20.0
